university,fol_cnt,fan_cnt,wb_cnt,lvl,wb_cnt_since2015,ret_cnt,cmt_cnt,like_cnt
江苏工程职业技术学院,251.6,2070.2,1846.0,17.4,408.0,1.257752,0.314599,1.495736
江苏师范大学,167.285714,3647.714286,998.714286,19.0,292.0,2.544304,1.415498,2.996237
江苏师范大学科文学院,213.0,2617.0,4268.0,19.0,412.0,0.259721,0.198575,0.188483
江苏建康职业学院,66.5,357.0,576.0,12.5,442.0,0.133858,0.106737,0.759405
沙洲职业工学院,75.0,902.0,354.0,14.0,125.0,0.997175,0.782486,1.822034
江苏科技大学苏州理工学院,85.5,353.0,851.0,11.0,314.0,0.545347,0.317432,1.123675
江苏经贸职业技术学院,142.666667,1115.0,1779.0,15.0,746.0,3.535782,2.228814,1.425424
江苏警官学院,546.0,5982.666667,3537.666667,23.666667,2996.0,2.885632,1.611629,7.327343
江苏财会职业学院,15.0,98.0,84.0,4.0,84.0,0.238095,0.27381,1.178571
江苏财经职业技术学院,265.5,1553.25,594.75,11.0,359.0,0.384357,0.602187,3.582422
金山职业技术学院,83.0,151.0,52.5,5.0,9.0,2.657143,0.933333,0.571429
江苏食品药品职业技术学院,143.5,665.0,329.0,14.5,279.0,0.24772,0.913374,3.799392
江西中医药大学,423.222222,3543.0,2937.444444,23.555556,731.0,2.808999,1.113718,1.87584
江西中医药大学科技学院,178.333333,2183.0,2350.333333,20.333333,1462.0,1.484201,0.740586,2.344395
江西交通职业技术学院,236.2,2703.0,1584.4,16.8,538.0,0.905946,2.994212,2.072086
江西传媒职业学院,81.5,1008.0,1106.5,18.0,174.0,1.81925,0.793041,0.648893
江西先锋软件职业技术学院,17.0,100.0,27.0,6.0,21.0,3.481481,0.666667,4.777778
江西农业大学,243.5,5788.333333,2141.666667,18.333333,509.0,3.343589,1.582061,1.441035
江西农业大学南昌商学院,192.0,1085.0,511.666667,18.0,117.0,5.046919,1.07493,1.54972
江西冶金职业技术学院,241.0,438.5,139.0,10.5,27.0,0.81736,0.551537,0.538879
江西制造职业技术学院,89.0,187.0,241.0,9.0,99.0,0.191667,0.25,0.333333
江西医学高等专科学校,73.0,2339.0,288.0,9.0,284.0,15.944637,5.262976,23.231834
江西外语外贸职业学院,182.2,1542.2,683.2,15.4,374.0,0.916667,0.991726,2.747931
江西工业工程职业技术学院,573.0,1433.0,236.0,8.0,0.0,0.818565,0.721519,0.405063
江西工业职业技术学院,323.0,738.0,2030.0,14.0,2028.0,0.217456,0.11785,1.747041
江西工程学院,339.0,784.0,912.0,14.0,906.0,0.338816,0.48136,1.9375
江西工程职业学院,203.0,1016.0,1511.0,22.0,920.0,0.356246,0.804362,3.083939
江西工业贸易职业技术学院,431.5,10424.5,1936.0,16.25,716.0,1.201706,2.139241,2.362411
鹰潭职业技术学院,98.0,320.0,133.0,9.0,130.0,0.169231,0.315385,2.769231
江西师范大学科学技术学院,359.333333,840.666667,690.0,19.666667,426.0,1.396226,1.53701,2.267054
江西师范大学,273.166667,13423.166667,5618.333333,24.166667,1799.0,6.0127,3.683529,8.341137
江西师范高等专科学校,26.0,597.0,410.0,14.0,409.0,0.440098,0.933985,5.01956
江西应用技术职业学院,129.5,145.0,169.0,12.0,131.0,0.465875,0.462908,0.925816
江西应用科技学院,318.6,4043.6,2249.6,19.8,1510.0,5.915181,1.501063,2.714035
江西建设职业技术学院,61.0,368.0,187.0,9.0,186.0,0.758065,0.88172,2.177419
江西旅游商贸职业学院,41.0,92.0,26.0,4.0,0.0,0.0,0.368421,1.631579
江西机电职业技术学院,83.0,442.0,167.0,10.0,157.0,5.443114,1.646707,6.305389
江西洪州职业学院,32.0,123.0,21.0,5.0,21.0,0.0,0.0,1.0
江西环境工程职业学院,616.571429,3451.0,2397.857143,19.571429,694.0,0.747025,0.416732,1.116944
江西现代职业技术学院,110.0,936.0,390.0,15.0,314.0,0.810256,0.387179,1.584615
江西理工大学,220.0,3508.125,1245.875,18.0,206.0,1.587787,1.202451,1.206982
江西电力职业技术学院,96.0,747.0,717.0,20.0,623.0,1.181311,1.002789,4.612273
江西科技师范大学理工学院,153.5,231.0,155.0,11.5,24.0,1.036545,0.92691,0.471761
江西科技学院,222.5,8941.75,1608.25,19.75,463.0,1.575195,1.04103,1.081591
江西科技师范大学,235.2,3983.8,1382.4,20.6,429.0,1.444428,1.207071,2.235566
江西科技职业学院,53.0,64.0,68.0,9.0,67.0,0.029851,0.268657,0.850746
江西财经大学,224.5,8142.0,3589.833333,19.0,545.0,7.042154,1.307496,1.863576
江西财经职业学院,234.4,2469.7,1743.0,19.8,1207.0,3.890141,2.753605,5.221995
江西陶瓷工艺美术职业技术学院,463.0,807.0,945.0,17.0,944.0,0.147246,0.309322,0.816737
江西财经大学现代经济管理学院,204.0,1254.0,1506.0,21.0,680.0,1.611037,0.965426,1.390957
江阴职业技术学院,44.0,126.0,94.0,6.0,85.0,0.191489,0.202128,0.569149
池州学院,199.125,1847.0,1384.75,20.625,629.0,1.801169,1.040351,6.433299
沈阳工业大学,197.090909,3168.454545,1276.636364,12.545455,277.0,1.899841,0.927177,1.19757
沈阳理工大学,90.666667,4745.666667,716.0,13.333333,162.0,3.361111,3.594162,4.863465
沈阳体育学院,325.0,1953.5,310.5,15.5,126.0,1.914378,0.957997,4.331179
沈阳化工大学,102.333333,1560.333333,256.666667,7.666667,135.0,0.250379,1.034901,0.268589
沈阳化工大学科亚学院,754.0,13061.0,918.0,19.0,143.0,0.719606,0.377875,0.644031
沈阳北软信息职业技术学院,89.5,205.0,104.5,7.0,0.0,1.564593,0.382775,0.047847
沈阳医学院,412.0,2491.6,2484.0,20.4,695.0,0.76118,1.00419,2.772218
沈阳城市学院,319.555556,1330.0,771.444444,15.333333,291.0,1.798988,0.850759,1.6953
沈阳城市建设学院,243.2,861.0,853.6,14.2,595.0,0.72736,0.47754,1.773961
沈阳大学,208.5,1427.5,836.0,15.5,298.0,0.982232,0.545618,2.045318
沈阳工程学院,49.666667,583.0,1126.333333,10.333333,327.0,0.254006,2.226706,0.563798
沈阳职业技术学院,81.0,745.0,454.0,9.0,41.0,0.415929,0.311947,0.130531
沈阳音乐学院,139.0,917.5,460.75,13.0,67.0,0.414992,0.415535,0.752309
沧州师范学院,82.333333,239.0,367.666667,8.666667,367.0,0.15245,0.048094,4.137931
沧州职业技术学院,67.0,86.0,475.0,10.0,474.0,0.107595,0.059072,0.327004
河北中医学院,202.5,1391.5,1708.5,20.0,1240.0,0.659308,0.364558,3.234785
河北交通职业技术学院,234.0,604.75,937.75,12.25,132.0,0.270408,0.190118,0.23899
河北传媒学院,198.222222,2282.555556,1709.111111,14.888889,673.0,0.551973,0.22687,0.82553
河北体育学院,115.0,671.0,102.0,9.0,38.0,1.431373,0.186275,1.284314
河北农业大学,169.2,4188.4,541.8,14.2,335.0,1.283543,0.972202,2.035211
河北农业大学现代科技学院,20.0,2581.0,76.0,14.0,0.0,0.763158,0.921053,0.710526
河北化工医药职业技术学院,186.0,2066.5,345.0,10.0,9.0,0.485757,0.508246,0.638681
河北北方学院,207.8,3293.8,663.2,17.0,480.0,5.025106,4.607381,10.0366
河北医科大学,69.0,1311.333333,484.333333,11.0,143.0,1.111961,0.40612,5.332406
河北外国语学院,149.75,585.5,531.875,8.875,47.0,0.649752,0.475336,0.422941
河北大学,127.5,15099.0,752.0,16.5,188.0,3.741012,1.774301,5.245007
河北大学工商学院,150.0,5968.0,1675.0,23.0,770.0,1.020384,0.685252,1.547962
河北工业大学,256.363636,4822.818182,2297.363636,20.545455,1185.0,4.388686,2.933269,8.376782
河北工业大学城市学院,163.0,3296.0,1257.4,20.6,967.0,1.221021,0.369852,2.300843
河北工业职业技术学院,314.5,672.0,935.5,12.5,233.0,0.44351,0.11238,0.830529
河北工程大学,223.285714,2124.714286,1141.714286,17.857143,452.0,2.446998,2.452964,3.245652
河北工程技术学院,3.0,276.0,84.0,4.0,84.0,0.095238,0.666667,4.583333
河北师范大学,402.8,3123.3,1665.1,17.9,332.0,0.647541,0.457858,0.713544
河北师范大学汇华学院,95.0,904.5,485.0,14.5,395.0,0.343653,0.28483,2.644995
河北建材职业技术学院,37.5,284.5,25.5,4.25,4.0,0.7,0.74,1.88
河北建筑工程学院,225.5,1759.0,693.5,12.5,653.0,1.264727,0.731636,3.536727
河北政法职业学院,28.0,116.5,51.0,6.5,51.0,0.392157,0.372549,4.039216
河北旅游职业学院,110.666667,796.666667,248.0,15.666667,99.0,0.626685,0.67655,0.978437
河北机电职业技术学院,382.0,4980.0,829.0,15.0,322.0,0.711701,1.301568,1.188179
河北民族师范学院,154.333333,584.333333,348.666667,11.333333,151.0,0.377649,0.403661,2.050096
河北科技大学,486.875,4787.5,3151.875,20.5,1353.0,1.86209,0.845343,2.497547
河北科技大学理工学院,90.25,2142.75,383.25,13.25,270.0,0.417813,0.373281,2.760969
河北科技学院,40.0,3801.0,283.0,9.0,127.0,0.617021,0.464539,0.87234
河北科技师范学院,66.6,709.2,317.0,7.4,266.0,0.364839,0.283554,1.698803
河北经贸大学,299.375,5509.0,2478.5,23.25,975.0,4.035113,3.692094,3.582341
河北经贸大学经济管理学院,633.5,7797.0,7385.5,28.0,2043.0,1.424224,0.957114,3.086256
河北美术学院,157.666667,10909.333333,1617.666667,19.333333,466.0,0.304999,0.16178,0.750896
河北能源职业技术学院,37.0,520.0,145.0,8.0,5.0,0.503546,0.787234,0.099291
河北软件职业技术学院,187.0,426.5,936.0,20.0,639.0,0.174332,0.118717,0.69893
河北金融学院,109.714286,1650.857143,1394.142857,14.857143,737.0,0.815149,0.490403,2.391563
河南中医学院,185.0,2295.857143,1189.0,18.428571,682.0,4.243623,1.481875,4.103991
河南交通职业技术学院,129.5,1378.625,552.625,14.125,164.0,1.176825,1.432213,2.968019
河南农业大学,520.692308,4508.384615,2516.615385,24.153846,1442.0,14.29165,4.335602,7.695801
河南农业职业学院,179.0,1552.5,381.0,14.0,105.0,6.878628,3.881266,9.266491
河南化工职业学院,0,0,0,0,0,0,0,0
河南医学高等专科学校,52.0,248.5,97.5,9.0,62.0,0.515464,0.695876,2.845361
河南城建学院,179.888889,2830.0,1829.555556,20.0,922.0,8.55,2.466133,1.857512
河南大学,378.5,36436.1,7073.1,28.0,2412.0,7.556645,2.97746,6.060744
河南大学民生学院,163.923077,2049.153846,1424.769231,18.307692,473.0,1.520457,1.078055,2.520785
河南工业大学,592.571429,7699.642857,5101.928571,26.071429,2168.0,17.914313,2.255567,3.770325
河南工业贸易职业学院,99.0,2507.5,1640.5,14.5,1389.0,2.406593,0.617827,3.049451
河南工程学院,310.5,3711.5,1019.0,20.5,434.0,3.073674,1.679764,3.886542
河南师范大学新联学院,163.285714,1276.0,2077.857143,18.571429,1099.0,0.719058,0.515315,2.96431
河南建筑职业技术学院,114.25,1118.5,509.0,16.0,248.0,0.453603,1.37463,2.093781
河南护理职业学院,83.0,687.125,189.625,7.875,95.0,4.07,1.387333,8.096
河南推拿职业学院,81.0,271.0,23.0,10.0,17.0,1.26087,2.73913,3.217391
河南机电职业学院,270.0,953.2,1411.2,20.8,663.0,0.304584,0.254605,1.008282
河南检察职业学院,95.5,526.5,783.5,18.0,702.0,0.288103,0.268167,1.662379
河南水利与环境职业学院,179.0,60.8,37.6,4.8,17.0,0.047872,0.12766,0.25
河南牧业经济学院,113.1875,1058.4375,345.1875,12.875,234.0,3.22671,2.24436,5.540939
河南理工大学,291.75,11413.5,5137.75,27.75,2699.0,4.951721,2.943756,11.91352
河南科技大学,207.166667,10739.166667,1566.0,20.0,929.0,17.242316,4.985765,13.074733
河南科技学院,273.666667,5006.666667,1735.666667,18.666667,955.0,2.639303,2.03076,5.843652
河南经贸职业学院,123.5,3132.0,390.0,12.5,115.0,1.079794,1.535393,3.28314
河南职业技术学院,176.5,2496.5,1382.5,21.5,333.0,0.904923,0.540774,1.200301
河南艺术职业学院,69.5,814.5,106.5,12.5,42.0,0.985849,2.353774,0.683962
河南警察学院,241.5,1846.0,1022.5,19.666667,748.0,1.799967,1.302668,4.720904
河南财政税务高等专科学校,159.0,1134.538462,371.0,14.307692,169.0,21.911535,6.409801,6.228534
河南财经政法大学,710.111111,12309.333333,4106.0,25.444444,2019.0,5.864857,1.827583,5.826613
河南质量工程职业学院,29.0,3566.0,200.0,7.0,0.0,0.38,0.72,0.0
河套学院,50.666667,282.666667,55.666667,6.333333,52.0,0.556886,0.718563,3.131737
河池学院,136.333333,17143.0,1505.666667,20.333333,958.0,0.819728,0.622676,2.760544
河海大学,278.7,7883.0,2352.4,18.6,489.0,3.204559,1.528279,3.041318
河海大学文天学院,93.8,670.8,746.0,13.8,614.0,0.613502,0.845078,2.487897
河源职业技术学院,460.454545,3334.272727,2183.090909,21.181818,296.0,3.194998,0.624237,0.566424
河西学院,162.181818,815.818182,343.818182,10.454545,147.0,4.356705,0.920021,2.97414
泉州信息工程学院,186.5,1294.0,1002.5,14.0,647.0,0.56808,0.464339,1.107232
泉州医学高等专科学校,10.0,1215.0,281.0,7.0,164.0,0.06,0.0,1.085
泉州华光职业学院,125.0,1846.0,551.0,16.0,19.0,0.788707,0.338798,0.187614
泉州工艺美术职业学院,116.5,170.0,150.5,12.5,115.0,0.222591,0.063123,0.328904
泉州师范学院,175.5,884.125,747.375,16.25,251.0,0.785067,0.469463,0.777685
泉州幼儿师范高等专科学校,78.5,1620.0,262.5,14.5,28.0,2.704198,0.618321,0.938931
泉州海洋职业学院,100.0,358.0,2519.0,19.0,75.0,0.101119,0.067546,0.147482
泉州理工职业学院,356.666667,1316.666667,726.0,18.0,61.0,1.033164,0.531092,0.443574
泉州纺织服装职业学院,281.0,1509.0,521.0,9.0,43.0,0.523077,0.475,0.180769
泉州经贸职业技术学院,146.666667,442.666667,656.0,16.666667,279.0,1.286299,0.26636,0.697853
泉州轻工职业学院,140.25,778.5,263.5,10.25,57.0,0.444444,0.448243,0.298196
黎明职业大学,305.285714,874.357143,748.428571,19.357143,286.0,1.217666,0.5548,1.724181
泊头职业学院,189.0,524.0,863.0,19.0,127.0,0.239814,0.245634,0.155995
湖北经济学院法商学院,185.833333,1830.166667,1763.0,22.166667,551.0,1.34077,0.665167,1.65789
泰山医学院,135.333333,1833.666667,674.333333,14.0,662.0,0.89802,1.715347,13.49802
泰山学院,47.0,210.0,251.5,13.0,224.0,0.219124,1.175299,5.312749
泰山护理职业学院,310.0,1719.5,1446.0,21.5,555.0,0.615064,0.363763,3.134328
泰山职业技术学院,90.0,90.0,46.0,7.0,37.0,0.369565,0.478261,0.5
泰州学院,50.0,995.0,688.0,15.0,472.0,0.238719,0.202329,1.454148
泰州职业技术学院,368.5,1774.0,772.0,15.5,296.0,0.279972,0.244629,0.207207
洛阳师范学院,446.6,4595.2,2372.0,23.8,1341.0,1.312468,0.741611,3.640606
洛阳理工学院,349.714286,7761.571429,3386.428571,25.285714,1513.0,4.980622,2.066482,5.292717
洛阳科技职业学院,226.0,533.0,847.0,0.0,402.0,0.208284,0.133728,0.48284
洛阳职业技术学院,41.0,183.0,62.0,8.0,62.0,0.193548,0.290323,5.483871
肇庆医学高等专科学校,125.0,737.0,82.0,11.0,14.0,1.95122,0.896341,1.0
重庆工商大学派斯学院,145.25,1162.25,1176.125,18.75,569.0,1.426829,0.892704,3.32991
济宁医学院,160.833333,2652.75,1028.833333,11.333333,712.0,4.683909,1.445697,6.521206
济南大学,159.25,5030.875,1476.25,18.875,601.0,2.220765,1.22275,5.206179
济南大学泉城学院,190.0,242.666667,376.333333,13.0,252.0,0.340463,0.144385,0.900178
济南工程职业技术学院,74.0,1573.5,1042.5,16.0,646.0,5.093135,4.204513,4.100816
济南幼儿师范高等专科学校,217.0,2835.0,2423.0,19.0,266.0,1.318709,0.624172,2.666391
济南职业学院,586.0,2082.5,778.0,11.5,11.0,0.608221,0.425819,0.389852
济宁学院,320.0,560.0,471.142857,10.857143,178.0,0.443737,0.51471,2.00273
济宁职业技术学院,18.0,4863.0,161.0,6.0,106.0,0.012422,0.173913,0.111801
济源职业技术学院,132.75,294.0,412.0,5.75,289.0,0.18712,0.081409,0.648238
浙江医学高等专科学校,167.5,766.0,326.5,12.0,2.0,0.839204,0.457887,1.029096
浙江商业职业技术学院,290.0,1314.444444,818.0,16.222222,218.0,1.965146,0.996596,1.15371
浙江工商职业技术学院,122.5,1956.75,1803.125,19.5,794.0,0.904618,0.629241,0.931367
浙江工业职业技术学院,14.0,79.0,5.0,1.0,0.0,8.0,7.2,1.0
浙江建设职业技术学院,44.5,904.0,206.5,7.0,41.0,0.228155,0.165049,0.34466
浙江水利水电学院,148.0,2473.0,940.5,17.0,345.0,1.425975,0.789952,1.302512
浙江东方职业技术学院,599.0,1103.0,471.0,13.0,122.0,0.200426,0.268657,0.445629
浙江中医药大学,68.8,2551.0,931.8,15.0,468.0,1.484915,1.313808,3.538648
浙江传媒学院,220.428571,14041.285714,1304.571429,18.142857,162.0,3.652212,2.097513,3.207792
浙江农林大学,140.333333,365.333333,424.666667,9.666667,79.0,0.865231,0.259171,0.168262
浙江医药高等专科学校,139.0,1920.8,1601.2,19.8,452.0,1.303134,0.706636,1.555133
浙江同济科技职业学院,107.0,311.0,298.0,10.5,2.0,0.434343,0.43771,0.185185
浙江国际海运职业技术学院,120.0,1695.0,740.0,17.0,258.0,1.110811,0.883784,0.743243
浙江外国语学院,178.2,1749.4,1810.8,19.8,871.0,1.213078,0.863957,2.102004
浙江大学,561.0,225040.4,5269.6,26.8,1441.0,43.816512,14.616184,14.602856
浙江大学城市学院,117.4,1804.0,1055.2,13.9,212.0,0.965583,0.493725,0.516163
浙江工业大学,165.363636,2664.454545,1061.909091,17.0,340.0,1.353346,1.280954,1.308275
浙江工商大学,298.636364,6757.181818,2953.454545,22.727273,863.0,4.002472,2.312306,2.564692
浙江工贸职业技术学院,72.0,1200.25,168.0,7.5,4.0,1.630792,1.300448,0.533632
浙江师范大学行知学院,192.0,2198.5,1244.5,14.5,152.0,1.453446,1.633615,1.065296
浙江旅游职业学院,572.5,3254.0,795.25,20.25,219.0,1.572287,1.328693,3.170199
浙江机电职业技术学院,323.0,1227.0,880.75,13.5,641.0,0.753719,0.555206,1.093535
浙江横店影视职业学院,121.5,983.0,166.0,8.0,34.0,0.206061,0.481818,1.293939
浙江汽车职业技术学院,206.5,292.0,97.5,10.5,16.0,7.010417,7.703125,1.6875
浙江海洋学院,433.5,4933.0,2268.5,18.25,849.0,1.860891,0.866808,1.585464
浙江特殊教育职业学院,75.0,172.0,9.0,3.0,0.0,1.666667,2.444444,0.777778
浙江理工大学,206.6,10666.2,1729.6,20.8,673.0,2.438964,1.24508,2.68299
浙江经济职业技术学院,94.375,791.625,345.125,14.625,97.0,1.167758,0.681587,1.280204
浙江经贸职业技术学院,242.2,1410.6,564.4,10.2,34.0,0.83547,0.877493,0.522792
浙江育英职业技术学院,135.857143,806.571429,531.571429,14.428571,108.0,0.467136,0.418447,0.319989
浙江艺术职业学院,148.4,1706.8,1486.6,20.6,605.0,0.633789,0.500958,1.092339
浙江警察学院,118.5,4301.5,625.0,11.0,115.0,3.396411,1.532626,2.504078
浙江财经大学,77.166667,2747.0,897.833333,14.5,205.0,1.455342,1.277084,1.689353
浙江财经大学东方学院,189.166667,3012.0,1060.666667,15.333333,317.0,2.468848,0.983952,2.007395
浙江越秀外国语学院,128.75,2443.0,811.625,16.0,262.0,1.486879,1.335906,2.03782
浙江金融职业学院,208.666667,744.0,558.666667,12.0,74.0,0.652043,0.243389,0.295673
浙江海洋学院东海科学技术学院,342.0,1000.0,1254.0,22.0,455.0,0.956105,0.443735,0.699122
浙江理工大学科技与艺术学院,148.833333,1308.333333,882.5,18.166667,61.0,1.199497,0.483553,0.255805
浙江警官职业学院,52.0,569.0,7.0,2.0,0.0,4.428571,2.571429,0.0
海南外国语职业学院,500.0,3987.0,8711.0,25.0,235.0,0.523569,0.328581,0.209933
海南大学,402.857143,12931.285714,2675.571429,21.571429,496.0,1.160411,0.86766,1.001129
海南工商职业学院,42.0,79.333333,43.666667,5.333333,13.0,0.353846,0.238462,0.207692
海南师范大学,192.363636,3839.545455,1384.545455,17.272727,495.0,14.453878,9.497816,1.919269
海南政法职业学院,56.666667,339.333333,97.666667,3.0,0.0,0.367698,0.09622,0.127148
海南科技职业学院,376.0,350.0,73.333333,2.333333,18.0,0.981651,0.311927,0.059633
海南经贸职业技术学院,176.75,1665.25,580.0,10.25,51.0,0.562069,0.795259,0.601293
海南职业技术学院,577.75,1031.5,114.25,6.5,0.0,0.397778,0.342222,0.031111
重庆师范大学涉外商贸学院,137.411765,1579.411765,1230.470588,20.411765,568.0,0.871997,0.645429,1.873737
淄博职业学院,31.0,753.666667,56.333333,6.0,54.0,0.514793,0.656805,3.994083
淮安信息职业技术学院,268.5,2583.0,324.5,12.0,244.0,2.22188,1.904468,7.747304
淮北师范大学,229.916667,1073.583333,892.25,17.083333,292.0,0.771288,0.571402,1.670447
淮北师范大学信息学院,359.0,1110.0,1620.0,23.0,1015.0,1.243812,0.88552,3.831683
淮北职业技术学院,7.0,31.0,27.0,4.0,27.0,0.037037,0.0,0.851852
淮南师范学院,123.0,2633.714286,1828.5,18.928571,662.0,1.942159,1.8931,4.094793
淮南联合大学,15.0,968.0,28.0,4.0,0.0,1.392857,1.0,0.607143
淮海工学院,152.875,2837.5,1067.875,16.625,536.0,0.848053,1.192189,2.971035
淮阴工学院,79.4,1228.0,608.8,13.0,382.0,0.779813,1.048301,2.176882
淮阴师范学院,134.0,3863.363636,805.727273,14.181818,278.0,0.669044,0.882173,2.089983
深圳信息职业技术学院,95.0,4987.5,1035.0,17.75,53.0,4.773091,5.016242,0.440727
深圳大学,202.888889,9549.222222,1877.888889,21.333333,392.0,3.309723,1.550287,0.910296
深圳职业技术学院,234.666667,3584.5,1889.833333,17.666667,441.0,2.236444,0.501261,0.285985
清华大学,573.666667,122803.222222,3578.444444,16.333333,237.0,9.890071,5.170471,4.14819
清远职业技术学院,200.333333,2011.833333,1222.0,14.666667,387.0,0.727613,0.418298,0.762321
鹤壁职业技术学院,163.5,1455.75,1700.0,10.5,1073.0,0.05621,0.02266,0.249411
重庆艺术工程职业学院,70.8,426.8,148.0,7.8,0.0,0.937824,0.507772,0.098446
渤海大学,70.333333,3868.0,680.666667,12.5,470.0,3.743393,4.245772,13.236786
渤海理工职业学院,87.0,526.0,106.0,6.0,17.0,0.433962,0.396226,0.698113
渤海船舶职业学院,26.0,1847.0,392.0,13.0,109.0,1.43,1.773333,2.696667
温州医科大学仁济学院,627.0,2768.0,1972.0,23.0,320.0,5.078452,0.673831,1.089737
温州医科大学,184.875,3542.5,1441.25,18.0,356.0,1.84714,0.87578,1.426074
温州大学瓯江学院,435.5,2120.857143,1425.0,18.0,294.0,1.125929,0.442495,0.548001
温州大学,442.666667,4269.333333,2171.0,20.5,369.0,1.795215,0.653316,0.799813
温州科技职业学院,166.875,1246.375,443.125,12.25,55.0,2.165793,0.54662,0.19493
温州职业技术学院,230.25,1287.125,1645.125,17.75,461.0,1.062021,0.385299,0.525345
温州肯恩大学,199.0,1536.333333,265.333333,14.0,33.0,4.927848,3.020253,18.04557
渭南师范学院,240.8,1933.6,779.2,16.0,440.0,0.79157,0.454896,2.2624
苏州港大思培科技职业学院,185.0,451.5,552.0,11.0,3.0,0.601088,0.385313,0.076156
青岛港湾职业技术学院,78.666667,1938.333333,1182.0,18.0,416.0,0.589611,0.43955,1.584751
湄洲湾职业技术学院,164.0,3012.0,1468.0,23.0,485.0,3.990463,0.374659,3.132153
湖北中医药大学,296.416667,2650.5,1437.916667,19.583333,509.0,2.971855,0.921799,2.799545
湖北中医药高等专科学校,13.0,40.0,16.0,4.0,16.0,0.0,0.3125,0.1875
湖北交通职业技术学院,101.0,41.0,8.0,5.0,6.0,0.0,0.666667,1.166667
湖北医药学院,197.125,1322.25,1134.0,15.0,800.0,0.847315,0.217002,1.201678
湖北医药学院药护学院,290.25,1896.25,946.75,20.5,445.0,1.548268,0.524993,4.260778
湖北商贸学院,306.5,6442.5,1129.25,20.0,398.0,2.274972,3.389128,4.040544
湖北大学,299.0,23397.0,5927.5,28.5,1773.0,4.992035,2.477112,5.923501
湖北大学知行学院,277.5,1575.333333,2167.166667,20.833333,525.0,1.23701,0.661102,2.281479
湖北工业大学,204.285714,6658.142857,1956.0,18.285714,671.0,2.896211,5.860907,4.927113
湖北工业职业技术学院,185.6,1211.4,700.4,13.2,148.0,2.348263,2.120299,2.681883
湖北工程学院,254.0,6841.666667,2158.0,23.333333,810.0,2.123682,1.577341,4.708213
湖北工程学院新技术学院,259.0,479.0,460.0,19.0,261.0,0.537118,0.834061,2.650655
湖北师范学院,272.625,3725.0,2312.5,16.75,487.0,1.269132,1.128105,1.463462
湖北幼儿师范高等专科学校,144.0,1865.0,1154.0,24.0,922.0,0.711073,2.004325,7.308824
湖北开放职业学院,22.0,52.0,126.0,9.0,126.0,0.055556,0.007937,0.309524
湖北文理学院,214.666667,970.833333,729.5,14.166667,297.0,0.834947,0.752536,2.183264
湖北文理学院理工学院,108.25,231.75,508.0,11.5,487.0,0.300641,0.188763,0.893544
湖北民族学院,294.666667,2550.166667,1458.583333,23.25,892.0,0.973343,1.086289,3.623493
湖北水利水电职业技术学院,184.25,519.5,955.0,17.0,248.0,0.216579,0.248158,0.344737
湖北汽车工业学院,186.444444,1586.0,912.111111,18.0,528.0,0.956866,0.771969,3.162526
湖北汽车工业学院科技学院,212.0,472.0,436.6,17.0,244.0,0.538284,0.728782,2.232472
湖北理工学院,207.25,1240.125,1375.0,18.625,847.0,0.797169,0.523297,2.501241
湖北生态工程职业技术学院,80.5,2355.0,1141.5,12.0,129.0,0.942687,1.538285,1.042641
湖北生物科技职业学院,110.333333,955.0,79.0,10.333333,19.0,1.236287,2.312236,3.021097
湖北科技学院,216.5,2501.25,1508.5,21.75,391.0,0.979737,0.840426,2.112969
湖北科技职业学院,629.5,1166.25,636.25,16.5,73.0,0.646524,1.058057,0.764613
湖北经济学院,213.1,9822.5,2297.1,21.1,693.0,2.903047,1.713759,2.848463
湖北美术学院,179.818182,2943.545455,775.0,18.454545,272.0,1.707911,0.663409,1.558865
湖北职业技术学院,198.0,12780.5,1029.5,15.5,126.0,1.276803,1.178363,0.883041
湖北艺术职业学院,49.0,313.0,83.0,8.0,0.0,0.819277,0.590361,0.686747
湖北警官学院,832.0,9545.0,1695.0,25.0,382.0,2.522229,1.639597,2.314167
湖南中医药大学,139.833333,3153.0,656.666667,17.166667,285.0,0.644478,0.676868,2.86381
湖南中医药高等专科学校,23.5,347.0,29.0,7.0,8.0,0.267857,0.589286,4.642857
湖南交通职业技术学院,235.0,2064.0,953.0,17.0,139.0,0.664916,0.663866,0.852941
湖南人文科技学院,109.6,990.8,353.2,13.6,210.0,0.576858,0.658537,2.754396
湖南体育职业学院,106.0,397.0,49.0,7.0,11.0,3.714286,1.591837,2.877551
湖南农业大学,234.142857,4925.428571,1699.285714,23.0,623.0,2.930632,0.802713,2.511762
湖南化工职业技术学院,1608.0,629.0,235.0,12.5,39.0,0.347639,0.446352,0.965665
湖南医药学院,175.333333,534.333333,208.0,12.0,162.0,0.323671,0.193237,3.859903
湖南司法警官职业学院,132.0,1652.5,414.5,13.0,99.0,0.647131,0.545788,1.434676
湖南吉利汽车职业技术学院,65.0,1378.0,369.0,11.0,83.0,0.831522,0.907609,1.486413
湖南商务职业技术学院,83.0,86.0,24.0,9.0,24.0,0.208333,2.458333,2.75
湖南城市学院,87.0,1099.25,832.25,13.0,425.0,0.404926,0.443677,1.471012
湖南城建职业技术学院,99.5,3707.0,231.25,12.5,57.0,0.817582,0.458242,1.024176
湖南外国语职业学院,460.0,770.0,146.5,11.5,34.0,0.723549,0.921502,2.324232
