东华大学,64,73,149,226,294,118,100,64,109,107,200,84,192,14,118,184
上海电力学院,31,59,47,45,56,47,45,11,167,38,64,46,45,20,56,46
上海应用技术学院,5,6,16,8,7,19,16,8,18,7,5,10,11,8,6,12
上海健康医学院,0,0,0,0,3,65,13,4,15,2,19,16,17,17,8,5
上海海洋大学,10,14,10,210,12,15,80,7,9,20,135,14,12,9,13,16
上海中医药大学,44,10,8,9,9,13,13,6,9,15,17,18,64,5,7,17
华东师范大学,353,116,182,355,277,242,340,172,224,320,336,218,279,270,333,278
上海师范大学,136,80,64,200,77,169,120,69,107,190,132,99,141,14,111,85
上海外国语大学,66,65,78,69,182,79,165,32,86,50,103,51,56,17,247,657
上海财经大学,116,106,292,193,417,290,343,336,129,183,126,205,287,139,182,392
上海对外经贸大学,11,16,8,10,13,20,20,9,19,14,33,8,20,6,15,7
上海海关学院,4,4,5,4,2,3,14,2,6,5,5,3,7,3,3,6
华东政法大学,10,17,11,49,49,226,67,17,103,78,92,75,123,9,54,17
上海体育学院,6,6,7,9,7,7,10,4,7,15,18,18,14,5,7,51
上海音乐学院,20,7,6,92,100,15,12,123,20,16,88,416,13,6,20,20
上海戏剧学院,184,12,18,15,78,233,20,15,406,328,20,318,242,202,140,468
上海大学,117,352,154,285,177,177,398,249,639,272,724,369,191,19,280,143
上海工程技术大学,17,8,14,13,14,16,54,7,16,11,17,15,14,6,16,9
上海立信会计学院,11,7,7,6,20,365,227,147,356,373,896,420,20,19,17,9
上海电机学院,3,6,4,6,6,7,5,6,7,6,7,4,9,10,8,7
上海金融学院,3,4,4,4,15,10,11,2,2,7,8,11,4,0,5,9
上海杉达学院,2,9,3,3,6,3,1,0,3,5,6,3,3,3,2,1
上海政法学院,8,5,8,4,5,7,9,9,10,4,9,13,8,3,6,4
上海第二工业大学,3,7,3,8,8,10,6,7,8,6,13,12,5,11,5,6
上海商学院,3,5,7,7,3,5,6,4,4,9,7,5,4,5,4,2
上海建桥学院,4,8,6,7,7,10,2,1,6,2,9,6,3,3,0,2
上海兴伟学院,0,3,0,0,1,0,1,0,1,1,1,0,1,0,0,0
上海视觉艺术学院,7,5,1,5,13,8,7,4,6,6,3,9,8,2,4,6
上海外国语大学贤达经济人文学院,7,12,10,10,12,9,15,13,1,0,3,8,2,3,2,7
上海师范大学天华学院,1,4,1,3,4,2,4,1,1,0,2,1,2,0,0,1
上海科技大学,2,3,10,14,14,16,7,1,17,14,4,14,9,3,11,13
上海纽约大学,2,12,6,4,5,2,10,2,13,6,13,6,7,8,18,2
上海旅游高等专科学校,1,2,2,2,2,6,3,4,3,0,3,1,1,3,1,5
上海公安高等专科学校,2,0,1,0,2,5,3,1,3,2,3,3,2,0,4,4
上海东海职业技术学院,2,2,0,1,3,5,2,3,3,0,0,1,2,6,10,2
上海工商职业技术学院,0,0,1,1,3,4,2,3,0,0,0,0,0,3,1,1
上海出版印刷高等专科学校,1,1,3,2,5,4,3,12,2,4,2,4,3,3,4,5
上海行健职业学院,0,0,1,1,1,1,2,0,0,0,0,0,0,2,1,2
上海城市管理职业技术学院,1,1,0,1,1,2,3,0,1,0,1,0,1,2,2,2
上海交通职业技术学院,1,0,2,2,5,5,3,4,7,4,1,3,0,7,2,0
上海海事职业技术学院,0,0,0,1,2,2,2,2,0,0,0,1,0,0,0,1
上海电子信息职业技术学院,2,0,1,1,2,5,4,2,3,2,4,1,0,6,0,2
上海震旦职业学院,0,0,0,1,2,2,2,0,1,1,1,0,1,3,2,0
上海民远职业技术学院,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,1
上海欧华职业技术学院,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
上海思博职业技术学院,3,1,0,1,6,3,3,2,1,1,1,0,1,4,1,1
上海立达职业技术学院,1,3,1,2,3,6,5,9,1,1,1,1,1,5,1,0
上海工艺美术职业学院,2,1,0,3,1,6,4,8,3,4,7,5,2,2,1,0
上海济光职业技术学院,1,1,0,1,3,5,2,2,0,0,0,0,0,4,1,1
上海工商外国语职业学院,2,1,1,4,2,5,5,1,1,1,3,1,3,3,0,0
上海科学技术职业学院,1,2,1,1,3,1,1,0,1,1,0,0,1,3,1,1
上海农林职业技术学院,2,1,2,2,2,5,4,3,0,0,1,2,2,2,1,3
上海邦德职业技术学院,1,2,0,2,4,4,3,4,2,2,1,0,1,6,0,1
上海中侨职业技术学院,1,2,1,2,3,14,4,7,0,3,0,1,0,5,10,0
上海建峰职业技术学院,2,0,0,1,3,4,4,1,4,0,0,0,0,4,1,1
上海电影艺术职业学院,0,1,1,0,0,1,2,0,0,0,0,0,0,3,0,1
上海中华职业技术学院,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1
上海工会管理职业学院,0,1,0,1,3,2,5,2,0,3,3,3,0,2,2,3
上海体育职业学院,0,1,2,0,0,1,1,0,3,2,3,0,1,1,2,1
上海健康职业技术学院,5,0,1,2,3,4,1,0,1,1,2,1,1,0,0,0
上海民航职业技术学院,4,1,0,2,3,3,5,3,0,0,2,1,2,4,3,2
南京大学,709,587,848,1230,538,1040,2940,445,1160,1040,838,913,1270,1200,1110,989
苏州大学,151,83,266,719,251,299,255,351,522,638,181,1120,295,74,272,301
东南大学,1010,150,478,735,331,712,689,363,600,264,793,551,211,166,697,929
南京航空航天大学,73,10,98,87,112,92,200,16,78,15,120,20,57,9,174,303
南京理工大学,58,20,258,245,127,350,132,84,414,352,715,167,158,90,639,460
江苏科技大学,14,3,18,14,20,47,20,12,11,19,12,18,13,8,15,13
中国矿业大学,84,15,102,661,270,720,115,68,178,71,145,86,141,20,167,173
南京工业大学,139,10,18,164,115,134,258,20,107,91,97,146,75,17,98,84
常州大学,16,5,18,12,65,95,70,15,45,11,17,20,159,12,14,51
南京邮电大学,357,19,63,136,102,171,124,31,127,66,95,103,601,460,82,293
河海大学,264,79,127,160,167,208,103,49,136,249,116,126,176,74,154,97
江南大学,139,65,181,75,114,213,90,71,135,70,98,135,261,17,134,189
南京林业大学,13,8,111,207,65,269,72,164,70,11,288,95,19,7,312,379
江苏大学,158,15,118,143,149,163,149,53,144,93,122,256,123,50,146,141
南京信息工程大学,8,7,10,5,9,96,57,6,11,9,6,8,13,3,13,15
南通大学,56,18,96,74,77,183,95,67,496,105,121,124,192,49,148,147
盐城工学院,5,2,5,13,7,12,8,6,9,3,5,5,4,1,6,7
南京农业大学,114,196,182,203,159,166,99,52,397,82,410,245,189,180,212,242
南京医科大学,12,5,15,54,48,60,70,15,14,15,87,65,8,10,18,17
徐州医学院,4,2,8,6,5,13,17,5,3,6,12,7,8,4,7,4
南京中医药大学,12,4,6,226,14,78,18,15,7,11,13,13,16,5,392,19
中国药科大学,286,10,14,20,19,154,19,14,153,19,75,129,19,18,79,162
南京师范大学,63,166,293,188,207,392,150,148,297,126,239,275,121,134,479,437
江苏师范大学,12,4,9,11,12,52,42,20,15,6,17,16,20,10,13,20
淮阴师范学院,7,4,7,9,6,8,8,11,10,3,10,8,6,2,6,10
盐城师范学院,26,13,33,43,53,46,40,25,41,26,44,87,44,9,43,70
南京财经大学,270,7,70,20,16,46,48,32,36,15,14,17,14,9,12,20
江苏警官学院,4,1,3,4,3,5,8,2,4,2,9,1,1,0,0,1
南京体育学院,6,3,1,4,11,4,9,4,7,19,7,6,4,3,2,3
南京艺术学院,341,7,508,114,213,83,263,235,426,20,115,165,700,14,152,172
苏州科技学院,14,5,17,14,20,56,17,16,107,12,12,13,19,7,19,3
常熟理工学院,38,10,32,79,70,149,79,49,64,68,64,53,68,11,59,46
淮阴工学院,11,5,7,5,5,10,7,11,5,5,5,10,9,5,5,6
常州工学院,5,4,4,3,5,7,7,7,10,5,11,20,7,9,7,15
扬州大学,363,125,421,386,382,253,552,152,400,215,1120,339,502,161,365,341
三江学院,5,1,3,4,13,7,4,0,3,6,3,5,2,2,2,1
南京工程学院,12,3,9,8,7,16,9,9,9,9,6,4,7,1,2,2
南京审计学院,17,4,194,14,14,18,16,11,8,9,179,5,8,2,4,5
南京晓庄学院,6,4,10,12,12,57,20,10,13,9,11,19,5,4,20,13
江苏理工学院,15,8,9,9,10,11,13,12,8,9,5,10,13,4,9,4
淮海工学院,9,1,6,7,5,10,11,5,13,5,6,4,9,4,10,2
徐州工程学院,5,1,4,4,4,16,11,9,3,4,5,5,5,1,4,9
南京特殊教育师范学院,1,0,1,0,13,9,11,12,19,4,10,9,2,1,5,4
南通理工学院,1,0,4,2,4,2,2,3,6,0,1,0,0,0,0,1
南京森林警察学院,6,6,12,72,15,115,10,9,16,13,16,14,6,3,12,20
东南大学成贤学院,0,0,1,2,2,8,2,1,2,1,1,3,0,0,0,3
泰州学院,2,1,6,4,5,12,16,12,5,5,7,6,3,2,2,2
无锡太湖学院,3,1,1,1,2,8,12,2,3,0,0,0,3,0,1,1
金陵科技学院,5,2,2,8,8,11,5,6,5,4,4,7,7,3,5,10
中国矿业大学徐海学院,0,0,3,2,2,3,4,0,0,0,1,2,2,1,0,3
南京大学金陵学院,1,0,15,5,11,8,2,1,4,2,3,2,2,0,2,5
南京理工大学紫金学院,0,0,2,3,1,7,4,1,0,0,1,2,0,0,0,1
南京航空航天大学金城学院,4,0,6,2,3,6,3,0,1,2,6,9,5,3,1,2
中国传媒大学南广学院,6,2,7,5,6,11,9,1,10,3,2,13,10,2,4,2
南京理工大学泰州科技学院,0,0,3,3,4,3,17,4,42,41,44,124,33,10,93,73
南京师范大学泰州学院,1,0,1,3,5,4,5,2,3,0,3,4,1,1,0,0
南京工业大学浦江学院,1,0,1,0,5,4,5,1,0,2,1,0,0,0,0,9
南京师范大学中北学院,0,0,0,1,4,2,6,3,3,5,7,4,0,0,0,0
南京医科大学康达学院,0,1,1,1,3,5,4,2,1,1,2,1,2,0,0,2
南京中医药大学翰林学院,1,0,2,3,2,3,3,1,0,0,0,0,0,0,1,2
南京信息工程大学滨江学院,0,1,1,1,3,7,7,0,0,0,0,2,1,2,1,1
苏州大学文正学院,2,2,8,1,12,2,5,6,2,4,4,4,7,1,1,0
苏州大学应用技术学院,0,0,2,2,2,3,3,1,0,1,0,0,1,0,0,0
苏州科技学院天平学院,3,0,8,8,11,13,8,3,9,3,7,7,1,3,8,1
江苏大学京江学院,2,0,5,0,4,4,7,0,1,0,1,0,0,0,1,1
扬州大学广陵学院,1,0,4,3,5,6,8,2,2,1,18,5,8,3,3,3
江苏师范大学科文学院,5,0,3,1,4,3,5,0,0,0,0,5,1,0,0,1
南京邮电大学通达学院,1,0,3,2,1,3,8,3,3,4,3,2,2,4,0,2
南京财经大学红山学院,0,0,0,1,2,3,2,0,0,0,1,2,0,2,1,0
江苏科技大学苏州理工学院,0,0,3,3,3,4,2,0,0,0,1,3,0,0,1,2
常州大学怀德学院,0,0,0,1,4,4,3,1,0,2,0,1,1,0,0,1
南通大学杏林学院,0,1,5,1,3,6,5,0,2,1,1,0,0,1,2,1
南京审计学院金审学院,0,1,3,0,2,3,4,1,0,2,2,0,0,0,0,0
宿迁学院,9,0,7,3,6,8,10,2,3,1,5,6,4,1,4,7
江苏第二师范学院,0,0,4,0,5,0,5,8,373,1,12,4,2,1,3,4
西交利物浦大学,17,7,13,17,91,17,81,9,10,14,18,14,9,3,13,106
昆山杜克大学,8,4,18,6,9,5,2,3,9,3,10,4,9,6,15,5
民办明达职业技术学院,0,1,1,0,2,1,2,1,0,0,0,0,0,0,0,1
无锡职业技术学院,7,1,4,7,4,11,19,11,4,16,9,18,12,0,9,10
江苏建筑职业技术学院,32,5,21,24,23,31,19,17,27,25,20,54,10,1,6,10
南京工业职业技术学院,3,2,5,5,6,16,14,18,5,6,6,9,12,1,8,6
江苏工程职业技术学院,13,3,29,19,28,48,28,18,19,15,33,44,7,0,4,4
苏州工艺美术职业技术学院,4,1,2,6,1,7,12,3,2,4,1,4,6,1,4,3
连云港职业技术学院,1,1,2,5,6,2,5,1,1,1,0,0,1,1,4,5
镇江市高等专科学校,19,4,27,31,17,34,13,4,25,15,23,29,42,7,33,24
南通职业大学,2,2,2,6,8,4,6,3,2,3,4,2,1,2,24,30
苏州职业大学,0,0,0,1,1,1,2,0,1,0,2,0,2,0,0,1
沙洲职业工学院,1,3,0,1,0,0,10,0,0,0,0,2,0,0,1,4
扬州市职业大学,1,3,0,1,0,2,6,0,4,0,5,0,2,1,1,3
连云港师范高等专科学校,1,4,0,1,1,2,4,2,0,0,0,1,0,0,1,0
江苏经贸职业技术学院,5,1,3,2,7,11,10,14,3,10,1,5,11,2,8,1
九州职业技术学院,1,0,0,2,2,1,4,0,0,0,0,1,0,0,1,0
硅湖职业技术学院,0,1,0,1,2,2,3,0,0,0,0,0,0,0,0,0
泰州职业技术学院,0,4,2,0,3,4,7,9,2,3,2,1,4,0,6,1
常州信息职业技术学院,37,8,63,35,18,55,59,16,91,17,50,87,55,3,13,13
江苏联合职业技术学院,0,1,0,2,3,2,3,2,0,1,1,1,2,1,2,5
江苏海事职业技术学院,7,2,1,3,4,7,13,16,3,5,0,6,4,1,6,1
应天职业技术学院,0,0,0,1,5,2,3,3,0,0,2,3,0,1,0,0
无锡科技职业学院,20,4,20,11,20,29,10,14,24,13,32,42,20,12,33,33
盐城卫生职业技术学院,3,3,1,1,2,3,5,3,0,0,1,0,3,2,0,2
扬州环境资源职业技术学院,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
南通科技职业学院,5,5,4,6,2,8,3,2,4,9,54,15,3,1,14,10
苏州经贸职业技术学院,4,5,4,2,3,2,8,5,1,4,3,4,3,2,6,2
苏州工业职业技术学院,13,3,14,26,23,19,29,3,18,19,42,32,40,7,24,26
苏州托普信息职业技术学院,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0
苏州卫生职业技术学院,1,0,1,2,2,3,7,1,0,1,1,3,6,1,0,3
无锡商业职业技术学院,3,3,1,5,1,7,3,4,1,4,7,6,2,1,3,6
南通航运职业技术学院,6,0,0,9,36,51,26,15,26,20,20,33,14,7,31,28
南京交通职业技术学院,4,2,1,3,4,4,12,12,3,3,1,6,4,3,4,2
淮安信息职业技术学院,4,2,3,3,4,8,9,3,3,4,3,8,5,0,5,5
江苏农牧科技职业学院,22,12,30,28,22,31,13,15,22,13,21,58,45,14,32,28
常州纺织服装职业技术学院,2,3,0,3,2,5,13,9,6,9,4,10,3,3,10,9
苏州农业职业技术学院,5,2,4,5,2,13,8,3,1,5,3,5,6,2,4,19
苏州工业园区职业技术学院,3,2,0,1,1,3,7,4,1,2,0,2,4,1,2,0
太湖创意职业技术学院,0,1,0,2,2,1,4,1,0,0,0,1,0,0,0,0
炎黄职业技术学院,0,1,0,0,4,2,1,0,0,0,0,0,0,0,1,0
南京科技职业学院,0,0,0,0,3,5,4,1,0,0,4,2,3,3,1,1
正德职业技术学院,0,1,1,1,4,3,1,1,0,0,0,1,2,0,1,1
钟山职业技术学院,10,1,38,35,34,29,20,5,19,6,32,28,19,9,35,27
无锡南洋职业技术学院,1,0,1,2,2,1,6,0,0,0,0,0,0,0,0,3
江南影视艺术职业学院,0,0,0,1,3,1,2,2,1,2,0,0,1,0,1,0
金肯职业技术学院,3,1,1,1,1,2,3,1,1,3,1,5,1,1,1,2
常州轻工职业技术学院,4,3,2,3,2,4,12,1,0,4,2,3,2,1,9,5
常州工程职业技术学院,5,2,0,2,6,10,13,6,2,5,2,5,12,4,9,4
江苏农林职业技术学院,25,2,26,35,16,38,17,16,20,13,24,50,51,11,45,23
江苏食品药品职业技术学院,12,5,14,19,17,34,14,15,22,13,27,28,13,4,62,14
建东职业技术学院,0,2,0,1,2,0,4,0,1,0,1,0,0,0,1,2
南京铁道职业技术学院,3,2,0,2,2,8,13,13,2,2,3,6,7,1,3,0
徐州工业职业技术学院,20,5,34,34,44,55,42,20,25,31,24,44,41,14,36,40
江苏信息职业技术学院,9,6,1,1,3,2,7,5,2,4,9,8,10,0,6,3
宿迁职业技术学院,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0
南京信息职业技术学院,5,0,3,5,5,18,18,20,1,6,3,8,5,0,3,6
江海职业技术学院,0,1,1,2,2,2,1,0,0,0,1,1,0,0,0,1
常州机电职业技术学院,2,1,4,5,3,5,16,7,3,6,9,1,8,1,3,6
江阴职业技术学院,7,0,2,4,1,5,1,0,0,1,2,2,2,0,0,0
无锡城市职业技术学院,0,2,0,2,3,2,4,0,0,1,0,2,2,0,1,1
无锡工艺职业技术学院,7,1,3,1,3,4,6,3,1,6,1,1,2,3,0,3
金山职业技术学院,0,1,0,2,2,1,1,0,0,0,1,0,0,0,0,0
苏州健雄职业技术学院,0,3,0,1,0,1,1,0,0,1,2,0,2,2,2,2
盐城工业职业技术学院,11,1,7,6,42,50,12,9,13,10,16,73,13,5,19,9
江苏财经职业技术学院,2,0,1,2,4,4,7,3,2,6,3,2,9,1,6,0
扬州工业职业技术学院,5,3,1,7,17,6,15,7,3,4,6,4,8,5,4,4
苏州港大思培科技职业学院,4,1,1,1,3,3,7,3,0,3,0,1,1,2,2,0
昆山登云科技职业学院,0,0,1,3,2,6,1,2,0,0,1,0,2,2,1,2
南京视觉艺术职业学院,0,1,1,1,1,1,4,0,0,1,0,0,0,0,0,0
江苏城市职业学院,2,1,2,0,2,4,4,0,0,1,1,5,1,0,0,0
南京城市职业学院,1,0,0,0,2,2,6,0,1,1,2,1,1,1,0,2
南京机电职业技术学院,0,0,0,2,6,2,6,0,0,0,0,0,0,1,0,0
苏州高博软件技术职业学院,0,1,3,1,1,1,6,10,2,1,0,4,2,2,8,1
南京旅游职业学院,2,0,3,2,3,4,4,0,3,5,2,3,4,0,1,3
江苏建康职业学院,0,0,1,0,2,6,7,1,2,0,1,0,4,1,2,1
苏州信息职业技术学院,0,1,2,0,1,4,4,0,3,0,0,0,1,0,1,0
宿迁泽达职业技术学院,0,0,0,1,2,0,3,1,1,1,1,0,1,0,0,3
苏州工业园区服务外包职业学院,0,2,0,1,5,7,4,6,2,2,3,4,11,2,6,5
徐州幼儿师范高等专科学校,0,0,0,2,0,4,5,1,0,2,5,0,1,0,0,0
徐州生物工程职业技术学院,0,1,1,1,5,1,3,1,0,0,1,3,2,0,1,3
江苏商贸职业学院,0,0,0,0,0,2,2,1,2,5,18,16,23,3,19,18
南通师范高等专科学校,1,4,3,1,3,1,3,0,0,0,0,0,0,1,0,1
扬州中瑞酒店职业学院,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
江苏护理职业学院,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1
江苏财会职业学院,0,0,1,0,1,1,4,0,2,1,3,3,0,0,3,4
江苏城乡建设职业学院,0,4,1,1,1,1,2,6,2,1,7,4,1,1,0,5
浙江大学,1290,2050,1660,976,1200,1790,1450,1250,1570,1790,1130,1440,1340,699,1660,1610
杭州电子科技大学,5,10,72,14,13,231,105,16,49,15,17,9,11,15,17,8
浙江工业大学,95,12,74,83,86,89,139,18,112,161,142,76,39,13,139,58
浙江理工大学,62,16,68,91,144,47,56,19,39,35,16,50,74,10,20,20
浙江海洋学院,19,11,53,62,52,65,52,10,60,14,25,16,27,13,19,8
浙江农林大学,11,9,20,30,57,71,251,18,83,20,17,19,116,13,117,131
温州医科大学,11,7,83,12,9,20,64,3,13,12,11,183,51,57,48,11
浙江中医药大学,12,7,16,17,13,30,16,7,12,16,18,14,83,11,13,47
浙江师范大学,68,13,62,333,215,479,92,117,89,129,93,103,85,8,49,148
杭州师范大学,8,13,14,340,19,47,67,14,73,20,19,12,94,92,32,16
湖州师范学院,4,4,11,7,10,11,100,7,19,7,4,7,9,13,9,12
绍兴文理学院,8,3,13,10,11,16,15,7,9,9,11,6,12,10,5,7
台州学院,3,3,10,8,10,11,10,13,27,19,5,4,7,5,3,4
温州大学,46,16,127,116,129,97,145,334,221,100,175,139,77,49,115,114
丽水学院,3,2,11,12,11,5,17,10,15,10,7,12,5,6,14,10
浙江工商大学,227,16,66,134,102,86,86,36,159,20,95,288,103,18,73,48
嘉兴学院,41,10,38,63,61,90,73,18,52,71,48,47,55,37,50,19
中国美术学院,202,129,376,115,146,113,130,72,267,200,146,310,245,296,144,280
中国计量学院,11,8,219,18,146,73,65,16,102,88,66,58,72,17,59,113
公安海警学院,1,0,3,2,4,7,6,1,2,1,5,1,1,2,1,1
浙江万里学院,3,3,5,8,9,13,14,5,5,7,7,13,7,4,6,3
浙江科技学院,6,3,9,7,10,16,14,8,8,53,8,8,7,7,3,8
宁波工程学院,2,9,6,7,6,13,9,5,12,7,10,9,2,11,5,9
浙江水利水电学院,18,4,18,54,80,53,45,19,48,30,55,36,38,11,30,52
浙江财经大学,10,6,17,14,17,19,71,15,37,175,11,11,18,15,14,10
浙江警察学院,2,1,4,84,6,4,3,2,1,10,3,3,0,14,14,8
衢州学院,11,7,23,25,25,33,18,8,34,31,36,45,30,13,39,57
宁波大学,41,12,80,152,146,105,295,79,263,314,276,278,174,93,176,102
浙江传媒学院,12,7,91,15,19,20,69,12,88,17,340,369,84,67,8,90
浙江树人学院,1,0,1,1,4,2,5,0,0,0,0,1,3,5,0,0
浙江越秀外国语学院,3,1,5,2,5,3,12,2,1,2,2,3,1,6,1,2
宁波大红鹰学院,6,2,3,10,8,12,20,6,5,3,3,6,5,8,6,10
浙江大学城市学院,6,6,7,15,6,12,19,14,13,3,10,12,6,10,9,6
浙江大学宁波理工学院,6,3,84,60,69,51,47,24,64,41,79,76,134,12,71,98
浙江工业大学之江学院,2,0,2,3,3,5,8,1,4,4,3,5,1,0,1,1
浙江师范大学行知学院,1,1,3,1,5,4,13,5,2,0,1,5,3,1,1,0
宁波大学科学技术学院,2,0,3,4,4,5,12,6,1,1,2,0,0,3,2,3
杭州电子科技大学信息工程学院,3,1,11,5,6,8,11,11,2,0,3,1,6,2,5,4
浙江理工大学科技与艺术学院,8,4,10,4,63,9,30,15,3,9,4,5,5,2,12,4
浙江海洋学院东海科学技术学院,5,3,6,4,9,8,10,9,1,1,1,4,2,2,3,7
浙江农林大学暨阳学院,0,0,0,1,2,2,5,0,2,2,1,1,0,0,1,1
温州医科大学仁济学院,2,2,4,2,5,3,6,1,2,0,1,1,1,5,1,2
浙江中医药大学滨江学院,2,0,4,1,1,4,2,0,1,1,2,1,3,4,3,1
杭州师范大学钱江学院,2,3,4,3,7,7,12,1,3,7,2,3,7,6,2,0
湖州师范学院求真学院,0,0,1,1,2,3,3,1,0,0,1,2,1,1,1,0
绍兴文理学院元培学院,1,0,5,5,4,5,5,1,1,1,2,0,1,0,0,1
温州大学瓯江学院,3,1,9,8,20,17,11,1,9,10,9,12,3,0,14,16
浙江工商大学杭州商学院,2,1,4,2,6,3,13,3,4,0,1,2,0,0,0,2
嘉兴学院南湖学院,7,1,7,7,13,15,9,3,8,6,9,9,11,2,4,2
中国计量学院现代科技学院,1,2,4,1,6,2,6,3,0,1,1,4,2,4,1,5
浙江财经大学东方学院,2,0,2,5,5,7,5,3,2,3,5,0,1,1,0,1
温州大学城市学院,6,5,4,10,5,7,5,0,5,1,5,3,2,1,3,3
同济大学浙江学院,5,3,16,10,37,12,11,4,14,7,13,12,13,6,20,20
上海财经大学浙江学院,2,0,7,1,3,5,5,5,2,0,3,0,1,5,3,7
浙江外国语学院,2,3,5,5,8,11,8,5,12,5,6,5,6,8,3,10
宁波诺丁汉大学,12,10,10,14,15,15,7,6,8,134,6,4,5,5,11,13
温州肯恩大学,2,3,10,10,8,11,12,2,12,10,9,2,9,10,8,5
宁波职业技术学院,4,4,4,7,8,11,10,15,13,8,10,5,2,5,4,8
温州职业技术学院,0,3,4,8,6,5,8,12,9,4,8,6,2,9,5,16
浙江交通职业技术学院,4,6,13,7,14,11,10,6,13,6,10,7,9,7,8,19
金华职业技术学院,9,3,3,7,7,14,35,12,6,6,10,9,5,6,8,10
宁波城市职业技术学院,0,5,5,4,7,3,5,1,7,1,2,1,2,10,6,3
浙江电力职业技术学院,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
浙江同济科技职业学院,0,2,2,2,1,3,7,1,2,2,2,0,1,2,1,2
浙江工商职业技术学院,0,0,4,8,6,18,6,5,5,4,7,3,4,7,5,5
台州职业技术学院,0,0,4,4,7,3,8,5,4,2,5,3,3,6,2,2
浙江工贸职业技术学院,0,1,4,6,4,6,6,5,2,6,4,2,4,5,3,3
浙江医药高等专科学校,2,2,2,3,2,3,5,2,5,1,2,3,4,4,3,3
浙江机电职业技术学院,1,2,5,10,3,7,11,15,1,6,7,1,3,5,2,6
浙江建设职业技术学院,0,1,6,4,4,5,11,14,3,8,4,3,2,6,3,3
浙江艺术职业学院,1,2,0,1,2,6,1,1,5,3,8,3,1,3,0,6
浙江经贸职业技术学院,1,3,3,2,4,11,10,10,7,3,5,5,3,6,7,10
浙江商业职业技术学院,0,1,1,1,1,1,7,7,4,1,30,57,24,6,31,32
浙江经济职业技术学院,2,3,6,7,10,7,8,8,4,3,3,1,3,5,4,6
浙江旅游职业学院,1,1,3,4,5,7,5,8,9,1,4,2,1,2,6,11
浙江育英职业技术学院,0,1,2,1,4,4,5,1,1,1,3,3,1,4,5,0
浙江警官职业学院,2,0,0,1,6,7,5,6,2,0,2,1,1,1,1,2
浙江金融职业学院,109,9,43,45,49,33,29,24,57,19,37,28,31,9,28,32
浙江工业职业技术学院,0,2,2,2,7,4,6,8,6,2,1,2,1,4,4,4
杭州职业技术学院,2,3,3,7,15,9,14,5,3,4,11,5,2,4,12,11
嘉兴职业技术学院,11,2,15,28,50,44,11,14,27,18,35,20,14,11,40,24
湖州职业技术学院,4,2,6,5,6,4,5,4,1,4,4,5,2,6,4,3
绍兴职业技术学院,0,4,4,6,4,6,1,4,0,2,1,1,2,9,4,2
衢州职业技术学院,1,3,3,2,6,8,7,4,5,3,2,1,1,1,3,10
丽水职业技术学院,1,1,2,1,4,5,1,3,3,1,1,0,1,6,1,0
浙江东方职业技术学院,0,2,3,2,3,4,6,0,2,0,3,2,3,7,1,0
义乌工商职业技术学院,6,0,1,4,3,3,4,4,0,1,3,1,1,2,1,2
浙江医学高等专科学校,0,1,0,2,3,3,5,2,8,1,3,1,7,1,1,0
浙江纺织服装职业技术学院,1,3,7,1,4,12,5,7,4,1,8,4,1,5,2,7
杭州科技职业技术学院,1,1,1,2,2,4,6,1,2,1,4,2,3,0,1,1
浙江长征职业技术学院,0,2,4,0,2,2,4,0,1,0,0,0,2,5,1,0
嘉兴南洋职业技术学院,1,0,2,3,4,3,5,4,3,1,34,12,8,8,6,2
浙江广厦建设职业技术学院,5,2,2,2,5,2,3,1,2,0,3,1,1,7,2,0
杭州万向职业技术学院,0,2,4,2,4,2,7,0,0,0,1,0,1,4,4,0
浙江邮电职业技术学院,0,1,1,0,2,4,3,2,1,0,2,1,2,5,1,0
宁波卫生职业技术学院,1,2,0,2,7,4,4,3,3,2,3,3,2,0,2,4
台州科技职业学院,0,0,1,0,2,2,3,0,0,0,3,0,0,1,0,0
浙江国际海运职业技术学院,2,2,0,2,2,4,5,1,2,2,1,0,1,1,2,1
浙江体育职业技术学院,5,6,5,4,1,3,7,8,3,4,4,2,7,14,5,4
温州科技职业学院,6,1,3,2,9,6,11,5,1,1,0,1,1,2,4,2
浙江汽车职业技术学院,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
浙江横店影视职业学院,1,0,0,1,1,1,5,1,2,1,1,0,0,1,3,0
浙江农业商贸职业学院,0,1,0,1,8,4,6,2,2,0,4,3,1,4,4,7
浙江特殊教育职业学院,2,0,3,0,2,1,4,0,2,0,3,8,2,7,2,0
浙江舟山群岛新区旅游与健康职业学院,1,1,1,3,3,3,4,5,1,1,1,1,1,2,2,4
安徽大学,88,13,272,241,407,312,249,246,185,261,324,212,346,92,804,306
中国科学技术大学,415,346,987,705,651,839,1060,489,968,570,746,908,878,417,678,1190
