university,51_2,51_6,50_1,50_5,61_1,61_5,62_1,62_5,63_1,63_5,64_1,64_5,53_1,53_5,52_1,52_5,21_1,21_5,22_1,22_5,23_1,23_5,46_1,46_5,44_1,44_5,45_1,45_5,42_1,42_5,43_1,43_5,41_1,41_5,11_11,11_15,13_1,13_5,12_1,12_5,15_1,15_5,14_1,14_5,33_1,33_5,32_1,32_5,31_1,31_5,37_1,37_5,36_1,36_5,35_1,35_5,34_11,34_15,54_1,54_5,65_11,65_15
齐齐哈尔医学院,23.0,42.0,10.0,34.6666666667,-1,33.3333333333,14.6666666667,32.6666666667,-1,10.0,-1,18.3333333333,7.33333333333,56.0,5.66666666667,36.3333333333,19.0,45.3333333333,28.6666666667,61.6666666667,28.6666666667,130.0,-8.33333333333,15.6666666667,-1,13.3333333333,49.0,72.0,16.0,12.5,-1,44.3333333333,16.3333333333,49.6666666667,-11.0,-3.33333333333,10.0,32.6666666667,0.5,7.66666666667,-1,82.6666666667,10.3333333333,28.0,-1,187.0,-1,20.3333333333,-12.0,5.33333333333,-1,34.3333333333,-1,12.6666666667,-1,86.6666666667,3.33333333333,24.6666666667,-1,32.3333333333,29.0,45.0
昭通学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.3333333333,33.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
天津美术学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-97.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
湖北工程学院,27.6666666667,36.6666666667,-1,-1,-1,-1,12.3333333333,20.6666666667,-1,-1,-1,-1,21.6666666667,29.3333333333,24.6666666667,41.3333333333,16.6666666667,10.6666666667,43.6666666667,34.3333333333,26.0,33.0,-1,-1,-1,-1,57.0,59.0,15.3333333333,23.3333333333,21.0,41.3333333333,31.3333333333,46.3333333333,-1,-11.6666666667,31.0,40.6666666667,-1,-3.66666666667,16.5,44.6666666667,12.6666666667,17.6666666667,147.666666667,169.666666667,-1,-1,-1,13.5,-1,-1,13.0,14.0,59.0,70.5,19.3333333333,32.0,-1,-1,34.3333333333,43.3333333333
山东大学,99.6666666667,130.333333333,105.666666667,121.333333333,127.333333333,157.666666667,109.333333333,149.0,121.333333333,156.0,109.0,131.333333333,137.333333333,169.666666667,139.333333333,195.333333333,127.0,182.666666667,161.0,192.0,171.666666667,212.333333333,149.0,151.666666667,77.6666666667,100.333333333,158.333333333,203.0,95.3333333333,135.333333333,109.666666667,156.666666667,112.333333333,148.333333333,111.333333333,133.0,112.666666667,150.0,125.666666667,171.666666667,158.333333333,223.0,97.6666666667,142.0,223.0,275.0,61.6666666667,59.3333333333,76.3333333333,110.0,119.333333333,167.333333333,92.6666666667,126.0,146.0,207.0,97.0,146.333333333,224.333333333,259.0,158.666666667,196.0
中华女子学院,74.3333333333,87.0,27.3333333333,28.3333333333,47.0,29.3333333333,36.6666666667,38.0,-1,-1,-1,-1,66.3333333333,71.6666666667,75.3333333333,43.0,39.6666666667,40.0,103.0,80.0,83.3333333333,94.6666666667,30.0,20.0,-1,10.6666666667,65.6666666667,66.6666666667,35.0,29.0,70.6666666667,87.0,56.3333333333,63.0,67.0,37.3333333333,44.6666666667,65.0,34.0,21.0,94.6666666667,97.0,39.3333333333,77.6666666667,166.666666667,172.0,14.0,10.3333333333,12.6666666667,21.0,70.3333333333,64.0,35.3333333333,47.0,96.3333333333,91.3333333333,55.0,69.6666666667,-1,-1,57.3333333333,51.6666666667
成都师范学院,23.6666666667,24.3333333333,20.3333333333,23.6666666667,24.0,25.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3333333333,21.6666666667,20.0,22.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.0,27.0,11.0,1.33333333333,-1,-1,17.6666666667,18.6666666667,-1,-1,-1,-1
兰州城市学院,8.0,19.0,-1,-1,10.0,16.0,8.33333333333,9.66666666667,-1,-1,-1,2.66666666667,-1,-1,-1,-1,10.0,6.66666666667,-1,-1,-1,-1,-16.3333333333,-11.0,-1,-1,-1,-1,5.0,17.5,-1,13.0,7.0,8.0,-1,-1,-1,31.6666666667,-1,-1,-1,-1,-1,26.0,138.0,134.666666667,2.0,2.0,-1,-1,18.0,33.0,-8.0,-6.5,-1,-1,-1,7.33333333333,-1,-1,-1,26.0
西华师范大学,44.0,63.0,33.6666666667,40.3333333333,37.6666666667,22.6666666667,23.3333333333,16.5,34.6666666667,0.0,20.3333333333,3.0,44.6666666667,27.6666666667,38.3333333333,28.3333333333,18.6666666667,15.0,43.0,30.0,30.3333333333,42.3333333333,10.6666666667,17.0,8.33333333333,11.6666666667,77.6666666667,47.0,20.3333333333,16.3333333333,31.6666666667,40.3333333333,28.6666666667,22.6666666667,-13.0,-1,32.0,34.3333333333,0.333333333333,-3.0,50.6666666667,92.0,28.3333333333,26.3333333333,145.0,160.0,4.66666666667,5.33333333333,13.0,9.0,30.3333333333,29.3333333333,25.3333333333,9.66666666667,61.3333333333,63.6666666667,18.3333333333,17.6666666667,92.0,40.0,57.3333333333,48.0
防灾科技学院,29.0,38.6666666667,-1,11.3333333333,19.3333333333,29.6666666667,13.6666666667,25.3333333333,-1,23.6666666667,-1,12.6666666667,30.0,33.0,19.0,33.6666666667,-1,30.6666666667,48.6666666667,65.3333333333,46.3333333333,74.6666666667,-1,-1,-1,7.0,35.0,41.3333333333,-1,16.6666666667,16.3333333333,25.0,27.0,42.6666666667,3.66666666667,5.33333333333,34.3333333333,44.3333333333,16.3333333333,19.0,50.6666666667,70.6666666667,27.3333333333,35.0,-1,149.666666667,3.66666666667,8.0,-1,-1,-1,37.6666666667,25.0,34.0,43.6666666667,49.3333333333,11.3333333333,21.6666666667,-1,13.0,-1,37.3333333333
江苏科技大学,71.3333333333,88.3333333333,61.0,67.6666666667,68.0,80.0,64.6666666667,77.3333333333,71.3333333333,82.0,48.3333333333,46.6666666667,85.3333333333,99.6666666667,89.3333333333,115.333333333,78.6666666667,105.0,118.666666667,124.333333333,113.666666667,147.666666667,86.3333333333,81.6666666667,28.3333333333,37.3333333333,123.333333333,148.0,42.0,60.6666666667,71.6666666667,103.666666667,68.0,99.0,30.6666666667,4.66666666667,78.6666666667,90.0,25.0,45.3333333333,104.333333333,144.0,55.0,77.6666666667,176.666666667,213.666666667,35.0,35.3333333333,28.0,30.3333333333,75.6666666667,117.666666667,53.6666666667,82.0,104.666666667,153.333333333,61.6666666667,98.3333333333,114.666666667,96.5,112.666666667,110.0
合肥工业大学,60.5,101.0,63.5,86.6666666667,67.3333333333,113.666666667,66.5,100.666666667,96.0,102.0,47.5,80.0,71.0,121.0,102.0,147.0,82.0,142.333333333,118.5,151.0,114.666666667,177.0,67.0,111.666666667,48.0,74.6666666667,93.0,165.333333333,64.0,106.0,77.6666666667,124.333333333,73.3333333333,115.333333333,-1,88.6666666667,73.6666666667,114.666666667,81.0,133.0,76.0,175.333333333,65.3333333333,106.666666667,191.0,254.0,35.5,45.6666666667,-1,81.3333333333,82.3333333333,136.666666667,53.5,91.0,113.0,173.333333333,65.6666666667,113.666666667,-1,185.5,96.0,128.0
重庆第二师范学院,33.0,35.0,12.6666666667,15.0,17.0,19.3333333333,13.0,5.5,-1,-1,-1,-1,24.6666666667,22.6666666667,23.6666666667,20.5,-1,-1,-1,-1,-1,-1,11.0,-0.666666666667,-1,-1,63.5,42.3333333333,-1,-1,10.0,19.0,16.3333333333,21.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,11.5,8.5,5.5,47.0,53.0,26.0,8.0,67.5,-1,-1,-1
南京体育学院,31.0,20.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162.0,149.666666667,4.0,6.33333333333,-1,-1,-1,24.0,-1,-1,-1,43.0,-1,14.6666666667,-1,-1,-1,-1
吉林体育学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,28.0,22.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,2.5,-1,-1,10.0,13.3333333333,-1,-1,40.0,40.0,-1,-1,129.0,121.5,1.0,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-7.5,-7.66666666667,-1,-1,-1,-1
西北政法大学,78.0,98.0,63.6666666667,72.6666666667,50.6666666667,53.3333333333,76.3333333333,84.0,74.0,96.0,59.6666666667,76.3333333333,97.0,129.0,109.666666667,156.333333333,71.3333333333,93.3333333333,100.666666667,-1,100.0,127.666666667,97.6666666667,88.3333333333,44.0,57.0,110.0,44.5,51.6666666667,66.3333333333,67.0,88.6666666667,82.0,105.666666667,33.6666666667,23.0,84.0,104.333333333,56.6666666667,88.6666666667,128.0,180.333333333,70.0,95.0,181.666666667,216.666666667,29.6666666667,36.0,25.0,32.6666666667,99.0,127.0,54.0,72.3333333333,119.0,164.333333333,77.3333333333,98.0,166.333333333,100.0,129.0,127.0
淮南师范学院,23.3333333333,21.0,19.6666666667,26.6666666667,14.6666666667,13.3333333333,7.66666666667,-0.333333333333,-1,-1,4.0,3.0,9.0,2.33333333333,10.0,5.33333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59.0,48.0,16.3333333333,14.6666666667,18.3333333333,10.0,6.5,9.33333333333,-1,-1,-1,23.0,-2.66666666667,-0.333333333333,37.0,36.0,-1,8.66666666667,160.666666667,166.0,4.0,8.0,11.3333333333,9.0,-1,16.3333333333,-1,-1,-1,-1,12.0,5.0,-1,-1,26.6666666667,11.3333333333
河北金融学院,48.3333333333,51.3333333333,23.0,26.3333333333,40.6666666667,37.3333333333,44.6666666667,44.3333333333,37.6666666667,38.3333333333,24.0,22.0,53.6666666667,55.3333333333,48.3333333333,50.3333333333,40.3333333333,65.6666666667,67.0,81.6666666667,54.6666666667,67.6666666667,33.6666666667,35.3333333333,18.3333333333,23.0,75.3333333333,75.6666666667,36.3333333333,35.0,39.0,53.0,47.6666666667,53.3333333333,12.6666666667,11.0,55.6666666667,75.6666666667,14.3333333333,26.6666666667,4.66666666667,94.6666666667,28.3333333333,39.6666666667,161.0,177.333333333,10.6666666667,12.0,-1,-1,46.3333333333,78.0,37.6666666667,44.3333333333,61.6666666667,76.3333333333,35.6666666667,41.0,-1,-1,34.3333333333,54.6666666667
南阳理工学院,19.3333333333,32.0,8.33333333333,14.0,11.3333333333,24.3333333333,12.0,13.0,9.0,11.6666666667,1.33333333333,6.33333333333,12.6666666667,14.6666666667,18.0,32.0,13.6666666667,15.0,26.0,29.6666666667,38.0,46.0,-4.33333333333,5.0,-1.33333333333,5.0,51.6666666667,60.6666666667,10.6666666667,18.6666666667,19.3333333333,31.0,16.3333333333,22.0,-12.0,-9.33333333333,28.0,44.0,-1.66666666667,-0.999,24.6666666667,49.6666666667,23.6666666667,34.3333333333,151.333333333,163.0,4.0,4.33333333333,-8.33333333333,-0.333333333333,10.3333333333,27.0,6.0,15.3333333333,44.6666666667,60.3333333333,9.66666666667,30.0,60.0,30.0,28.6666666667,33.0
天津财经大学,94.6666666667,127.333333333,96.6666666667,102.0,100.666666667,126.333333333,91.6666666667,108.0,81.6666666667,121.0,86.0,119.666666667,128.0,162.0,124.0,184.0,100.666666667,145.0,154.333333333,178.666666667,158.333333333,202.666666667,134.333333333,138.666666667,67.0,87.6666666667,146.333333333,182.333333333,81.3333333333,113.333333333,103.0,140.333333333,92.6666666667,120.0,81.3333333333,98.0,104.333333333,138.333333333,103.0,139.666666667,140.333333333,200.666666667,78.0,110.333333333,196.0,233.0,41.6666666667,47.3333333333,62.0,85.3333333333,104.666666667,151.333333333,81.6666666667,110.333333333,130.666666667,183.0,79.0,107.0,-1,-1,145.0,170.333333333
北京林业大学,83.0,111.0,90.3333333333,98.0,103.0,125.0,76.3333333333,107.0,50.0,122.333333333,62.0,94.0,116.333333333,133.333333333,119.666666667,160.0,112.0,151.0,141.0,162.666666667,154.0,187.666666667,111.333333333,129.0,66.0,82.3333333333,136.0,171.0,79.3333333333,107.0,96.3333333333,130.0,96.6666666667,121.666666667,103.333333333,131.0,98.3333333333,128.666666667,112.0,148.0,144.666666667,200.0,86.6666666667,118.666666667,209.666666667,251.333333333,40.3333333333,44.0,55.6666666667,80.6666666667,101.666666667,143.0,76.3333333333,100.0,131.0,178.333333333,76.6666666667,111.0,-1,-1,136.666666667,152.0
石河子大学,66.3333333333,86.6666666667,51.6666666667,62.6666666667,42.6666666667,66.6666666667,60.0,77.6666666667,41.0,60.0,23.6666666667,27.0,79.3333333333,79.3333333333,44.3333333333,80.3333333333,71.6666666667,87.0,32.3333333333,52.6666666667,39.0,47.6666666667,-10.0,-13.3333333333,-1,6.0,96.3333333333,126.666666667,54.0,70.3333333333,60.0,87.3333333333,61.0,85.3333333333,0.0,17.3333333333,58.0,78.6666666667,-1,89.0,81.0,124.333333333,49.3333333333,67.6666666667,-1,220.333333333,3.0,4.0,-0.999,9.66666666667,67.6666666667,101.0,30.3333333333,51.6666666667,90.3333333333,122.666666667,43.3333333333,59.0,-1,161.5,64.6666666667,80.3333333333
南京工程学院,49.0,64.0,18.6666666667,46.0,48.0,46.3333333333,26.3333333333,49.6666666667,-1,-1,24.0,29.6666666667,56.6666666667,69.6666666667,49.6666666667,70.6666666667,57.6666666667,70.6666666667,91.0,92.3333333333,90.6666666667,109.666666667,47.5,29.0,21.6666666667,42.6666666667,-1,-1,40.6666666667,58.0,48.0,76.0,53.6666666667,74.0,27.0,19.5,44.3333333333,69.6666666667,28.0,43.0,59.3333333333,102.333333333,47.0,65.3333333333,172.0,208.0,27.0,26.3333333333,21.6666666667,30.6666666667,59.3333333333,87.0,41.0,55.0,68.3333333333,115.333333333,49.6666666667,66.0,-1,-1,33.6666666667,19.0
上海工程技术大学,35.0,71.6666666667,5.0,46.0,-1,46.3333333333,-1,49.6666666667,-1,-1,23.5,15.3333333333,42.0,66.6666666667,47.3333333333,91.6666666667,1.0,72.3333333333,-1,101.333333333,79.0,97.0,-1,47.3333333333,39.0,43.3333333333,85.6666666667,121.666666667,-1,71.0,-1,79.3333333333,52.6666666667,83.6666666667,-1,12.3333333333,-1,70.6666666667,39.0,56.3333333333,-1,140.0,-1,62.0,143.0,208.0,21.0,31.3333333333,36.3333333333,59.3333333333,53.3333333333,96.0,11.3333333333,67.3333333333,81.3333333333,110.666666667,14.0,65.0,-1,-1,29.0,56.0
乐山师范学院,20.0,30.0,14.0,23.0,3.5,20.0,8.0,-1.66666666667,8.33333333333,13.6666666667,0.0,-11.0,13.6666666667,11.3333333333,12.0,-1,9.0,8.0,-1,28.6666666667,15.0,36.3333333333,-13.6666666667,-19.5,0.666666666667,-3.33333333333,38.0,27.0,13.6666666667,19.0,6.33333333333,9.0,17.0,6.0,-1,-1,7.0,18.3333333333,-1,-11.6666666667,21.6666666667,25.3333333333,4.0,12.3333333333,138.666666667,130.666666667,2.0,5.0,-1,-1,14.6666666667,14.6666666667,2.0,-6.66666666667,34.3333333333,44.6666666667,-1.33333333333,2.33333333333,-6.5,-1,-1,24.6666666667
保定学院,22.0,22.5,7.0,13.0,15.0,21.0,11.0,17.5,-1,-1,-1,-1,32.5,12.5,2.0,15.5,17.6666666667,13.3333333333,37.6666666667,24.6666666667,23.5,41.5,1.5,-5.0,-1,-1,-1,-1,5.0,10.5,10.0,22.5,14.0,10.6666666667,-1,-1,16.0,17.3333333333,9.0,2.0,37.3333333333,46.6666666667,17.6666666667,21.0,-1,-1,-1,-1,-1,-1,22.6666666667,16.6666666667,5.0,3.0,46.0,50.0,10.3333333333,10.3333333333,-1,-1,-1,-1
西南大学,88.0,107.333333333,92.3333333333,103.0,91.6666666667,116.0,80.3333333333,103.0,89.0,130.333333333,77.3333333333,87.3333333333,114.0,142.0,117.333333333,168.0,100.0,133.0,132.666666667,142.333333333,127.666666667,162.333333333,134.333333333,128.333333333,63.3333333333,81.0,134.333333333,170.0,79.0,107.333333333,94.0,125.333333333,91.6666666667,111.666666667,81.6666666667,91.3333333333,92.0,109.666666667,109.666666667,162.0,138.333333333,185.333333333,81.3333333333,108.0,212.666666667,260.666666667,40.6666666667,38.6666666667,59.0,77.3333333333,97.6666666667,134.333333333,76.0,92.6666666667,134.333333333,181.333333333,79.0,102.333333333,170.0,178.0,131.666666667,132.666666667
贵州理工学院,-1,30.6666666667,-1,21.6666666667,-1,17.6666666667,-1,24.0,-1,9.33333333333,-1,2.66666666667,-1,31.6666666667,-1,28.0,-1,12.0,-1,26.0,-1,43.6666666667,-1,7.33333333333,-1,5.33333333333,-1,61.6666666667,-1,21.3333333333,-1,28.6666666667,-1,33.0,-1,-1,-1,35.6666666667,-1,-1,-1,27.3333333333,-1,12.3333333333,-1,143.0,-1,3.33333333333,-1,-1,-1,23.3333333333,-1,12.0,-1,62.6666666667,-1,17.3333333333,-1,-1,-1,23.0
河北建筑工程学院,-1,34.6666666667,-1,26.0,-1,37.0,-1,29.3333333333,-1,-1,-1,-1,-1,58.6666666667,-1,59.3333333333,-1,41.0,-1,58.6666666667,-1,54.0,-1,-1,-1,-1,-1,73.0,-1,27.3333333333,-1,42.6666666667,-1,52.3333333333,-1,3.33333333333,32.0,49.3333333333,-0.999,30.0,42.5,70.6666666667,-1,49.3333333333,-1,155.333333333,-1,10.3333333333,-1,-1,-1,55.0,-1,36.6666666667,-1,88.6666666667,-1,37.3333333333,-1,-1,29.0,-58.0
上海理工大学,-1,101.666666667,-1,89.6666666667,-1,114.333333333,65.0,97.6666666667,-1,99.0,-1,84.3333333333,-1,133.333333333,-1,151.333333333,85.0,128.0,-1,142.666666667,-1,169.666666667,-1,110.333333333,-1,82.3333333333,145.0,168.666666667,-1,107.666666667,-1,129.0,77.6666666667,113.0,-1,78.3333333333,-1,110.333333333,-1,110.0,124.666666667,175.0,61.0,94.0,204.333333333,253.0,39.0,48.3333333333,63.6666666667,89.6666666667,88.0,134.333333333,70.0,100.666666667,122.666666667,169.0,70.0,108.0,-1,228.0,64.3333333333,125.0
山西传媒学院,31.0,11.0,4.0,12.0,11.0,-1,23.0,20.0,10.0,-1,9.0,-1,20.0,-1,11.5,-1,14.0,21.0,56.0,-1,-1,-1,20.0,-24.0,-1,-1,23.0,8.0,17.0,19.0,-1,-1,22.5,9.0,10.0,-2.0,-1,-1,7.5,-3.5,30.0,34.5,2.33333333333,0.0,149.5,120.5,-1,-1,-1,-1,-1,-1,7.0,-2.0,24.0,23.0,7.0,-1,-1,-1,-1,-1
安徽中医药大学,-1,44.5,-1,-1,-1,-1,-1,45.0,-1,-1,-1,-1,-1,-1,-1,35.5,-1,-1,-1,-1,-1,80.3333333333,-1,-1,-1,39.3333333333,-1,72.6666666667,-1,29.6666666667,-1,56.3333333333,-1,60.6666666667,25.0,29.0,-1,53.5,-1,-1,-1,-1,-1,-1,-1,193.666666667,-1,24.6666666667,-1,-1,-1,63.0,-1,45.0,-1,78.0,45.0,62.6666666667,-1,-1,-1,-1
右江民族医学院,-1,42.3333333333,-1,27.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.0,-1,37.0,-1,22.6666666667,-1,24.0,-1,48.3333333333,-1,15.6666666667,-1,20.6666666667,56.6666666667,95.3333333333,-1,-1,-1,48.3333333333,-1,48.6666666667,-1,-1,-1,22.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.6666666667,-1,-1,-1,-1,-1,13.0,-1,93.3333333333,-1,22.3333333333,-1,-1,-1,-1
沈阳建筑大学,-1,103.0,-1,54.0,-1,80.3333333333,-1,80.0,-1,85.0,-1,51.6666666667,-1,69.6666666667,-1,119.333333333,40.3333333333,105.666666667,111.333333333,139.0,107.333333333,160.333333333,-1,100.0,-1,41.0,-1,145.666666667,-1,61.3333333333,-1,98.0,58.0,96.3333333333,-1,23.0,-1,96.0,-1,66.3333333333,96.0,150.333333333,52.0,81.3333333333,-1,197.333333333,-1,23.6666666667,-1,18.6666666667,-1,96.6666666667,-1,86.3333333333,94.0,143.333333333,-1,80.3333333333,-1,115.666666667,-1,108.0
北京科技大学,91.0,126.333333333,96.0,107.666666667,107.5,146.666666667,77.5,138.666666667,-1,151.333333333,-1,117.666666667,119.5,169.0,-1,186.0,118.0,174.0,152.0,192.333333333,155.666666667,206.666666667,-1,153.666666667,79.0,99.3333333333,201.0,197.666666667,80.0,131.333333333,102.666666667,150.666666667,100.666666667,144.333333333,108.333333333,142.333333333,102.0,146.333333333,118.333333333,164.666666667,148.666666667,217.333333333,92.0,135.333333333,218.0,267.333333333,45.6666666667,52.3333333333,-1,100.666666667,111.666666667,163.333333333,81.3333333333,119.0,-1,198.666666667,78.5,135.333333333,-1,264.333333333,-59.0,173.0
福建农林大学,81.0,48.3333333333,41.0,58.6666666667,51.0,36.5,30.6666666667,36.0,-1,16.6666666667,35.0,12.0,56.0,61.6666666667,56.5,59.6666666667,32.0,22.0,48.5,46.0,104.5,105.666666667,31.0,59.3333333333,27.0,24.3333333333,75.6666666667,119.666666667,48.0,43.3333333333,63.6666666667,75.0,59.0,71.6666666667,-2.0,10.0,57.5,61.6666666667,30.5,4.5,101.0,102.666666667,50.3333333333,60.6666666667,156.666666667,222.0,-1,22.0,12.0,6.0,56.0,103.0,33.0,52.6666666667,99.6666666667,129.0,42.0,58.3333333333,73.0,27.0,30.0,30.3333333333
天津农学院,35.0,29.3333333333,17.0,14.0,27.6666666667,25.3333333333,22.3333333333,16.0,12.6666666667,10.3333333333,14.0,3.66666666667,34.3333333333,22.3333333333,29.6666666667,22.0,34.6666666667,26.6666666667,49.6666666667,49.3333333333,62.3333333333,68.0,15.6666666667,7.66666666667,9.0,8.0,64.0,52.0,21.3333333333,18.0,26.0,30.6666666667,38.3333333333,33.0,-1,17.0,46.3333333333,57.6666666667,25.3333333333,26.3333333333,58.6666666667,60.0,37.6666666667,39.0,157.666666667,158.666666667,8.33333333333,5.0,-1,-1,32.3333333333,48.6666666667,22.0,10.6666666667,49.0,50.6666666667,29.3333333333,22.3333333333,14.0,-1,41.6666666667,36.3333333333
安康学院,17.6666666667,20.3333333333,0.666666666667,4.0,10.0,9.33333333333,-1,-1,-1,-1,-4.33333333333,-5.33333333333,-6.33333333333,-3.33333333333,-0.666666666667,5.66666666667,11.6666666667,7.5,44.0,32.3333333333,17.6666666667,25.0,-1,-1,-1,-1,12.6666666667,22.3333333333,8.0,8.0,2.0,5.0,8.66666666667,6.66666666667,-1,-1,6.0,6.66666666667,-1,-1,15.0,18.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.66666666667,-10.6666666667,31.0,46.6666666667,9.33333333333,41.6666666667,-1,-1,18.3333333333,13.0
重庆师范大学,65.0,75.0,46.6666666667,56.3333333333,53.0,49.6666666667,38.6666666667,31.3333333333,41.6666666667,38.3333333333,28.0,29.0,59.0,55.6666666667,75.0,102.0,45.6666666667,48.3333333333,69.3333333333,54.3333333333,75.6666666667,85.6666666667,57.3333333333,44.0,25.6666666667,23.6666666667,102.666666667,112.333333333,40.0,41.3333333333,52.6666666667,66.3333333333,50.3333333333,55.0,13.6666666667,9.0,46.0,60.3333333333,32.0,30.6666666667,69.0,106.666666667,40.6666666667,48.3333333333,170.333333333,179.666666667,15.3333333333,12.3333333333,18.0,13.3333333333,52.3333333333,70.3333333333,44.0,52.6666666667,75.6666666667,91.0,37.6666666667,33.3333333333,99.6666666667,78.0,57.3333333333,79.3333333333
潍坊学院,27.3333333333,25.6666666667,5.0,10.3333333333,12.3333333333,15.6666666667,9.33333333333,11.3333333333,10.3333333333,16.0,7.0,6.33333333333,22.0,14.0,21.0,17.6666666667,21.0,11.3333333333,43.0,27.3333333333,42.6666666667,49.0,13.6666666667,2.33333333333,1.66666666667,8.66666666667,52.0,56.0,19.3333333333,16.3333333333,19.0,27.6666666667,25.3333333333,34.3333333333,-1,-1,28.3333333333,41.3333333333,7.33333333333,-4.66666666667,41.6666666667,45.6666666667,20.6666666667,24.3333333333,157.0,165.0,5.0,7.33333333333,5.5,16.6666666667,28.6666666667,30.3333333333,8.0,7.33333333333,46.3333333333,52.0,21.3333333333,25.0,-1,-1,30.3333333333,27.0
大庆师范学院,15.3333333333,26.3333333333,-1,-1,-1,-1,2.0,-4.66666666667,-1,-1,-1,-1,12.0,-1,2.0,18.6666666667,15.0,11.0,17.0,24.6666666667,21.6666666667,26.6666666667,-1,-1,-1,-1,22.3333333333,11.0,-1,-1,4.0,-1,4.33333333333,11.3333333333,-12.0,-1,10.0,17.5,-9.33333333333,-4.33333333333,48.0,27.3333333333,5.33333333333,3.0,141.666666667,159.333333333,-1,-1,-1,-1,14.3333333333,17.6666666667,-3.33333333333,-11.3333333333,-1,-1,4.66666666667,12.6666666667,-1,-1,8.66666666667,3.66666666667
南通大学,42.0,49.0,30.3333333333,34.3333333333,41.3333333333,41.6666666667,41.3333333333,40.0,-1,25.0,24.6666666667,19.0,78.0,82.0,46.0,54.6666666667,-1,30.3333333333,-1,61.6666666667,78.3333333333,146.666666667,-1,45.3333333333,26.6666666667,31.0,108.0,105.0,37.0,93.3333333333,48.0,66.3333333333,61.6666666667,90.0,1.33333333333,8.33333333333,50.6666666667,61.0,8.66666666667,17.3333333333,80.0,81.3333333333,50.6666666667,72.0,170.333333333,200.333333333,29.6666666667,38.0,23.6666666667,52.0,60.3333333333,74.0,38.0,48.3333333333,73.3333333333,100.666666667,55.6666666667,86.0,-1,-1,55.6666666667,53.3333333333
台州学院,32.3333333333,25.6666666667,-1,-1,17.3333333333,21.3333333333,10.3333333333,8.66666666667,-1,-1,-1,-1,20.6666666667,23.6666666667,11.6666666667,23.0,12.6666666667,12.0,31.3333333333,37.0,31.0,44.0,-1,-1,-1,-1,65.3333333333,68.3333333333,23.3333333333,17.3333333333,25.6666666667,37.0,29.3333333333,37.3333333333,-1,-1,23.3333333333,27.3333333333,-1,-1,29.6666666667,38.6666666667,13.3333333333,15.3333333333,168.333333333,184.0,-1,-1,-1,-1,22.3333333333,30.0,17.0,30.3333333333,59.3333333333,74.3333333333,23.0,23.0,-1,-1,16.0,20.6666666667
湖北经济学院,56.6666666667,44.3333333333,32.6666666667,40.3333333333,40.0,37.3333333333,41.6666666667,38.3333333333,32.3333333333,30.0,36.3333333333,31.6666666667,49.0,58.6666666667,48.6666666667,60.6666666667,53.6666666667,75.6666666667,80.6666666667,80.6666666667,74.3333333333,97.3333333333,44.0,39.0,23.0,26.3333333333,100.0,115.0,54.3333333333,70.0,59.3333333333,76.0,57.3333333333,69.6666666667,9.5,-1,55.0,68.6666666667,26.3333333333,34.0,69.3333333333,89.3333333333,46.6666666667,57.6666666667,156.333333333,183.0,13.3333333333,14.0,-1,-1,54.0,68.0,44.0,52.6666666667,71.6666666667,95.6666666667,44.3333333333,46.0,-1,-1,52.0,61.0
